#F spectrum.dat

#S 1 Wiggler spectrum
#N 3
#L PhotonEnergy[eV]  Flux[phot/s/0.1%bw]  PowerDensity[W/eV]
 4.312431243124e+04   5.748230459442e+13   9.209680528964e-03  
 4.313881388139e+04   5.743253409934e+13   9.201706416537e-03  
 4.315331533153e+04   5.738280784791e+13   9.193739392723e-03  
 4.316781678168e+04   5.733312580054e+13   9.185779451181e-03  
 4.318231823182e+04   5.728348791767e+13   9.177826585571e-03  
 4.319681968197e+04   5.723389415977e+13   9.169880789562e-03  
 4.321132113211e+04   5.718434448731e+13   9.161942056817e-03  
 4.322582258226e+04   5.713483886092e+13   9.154010381032e-03  
 4.324032403240e+04   5.708537734765e+13   9.146085772947e-03  
 4.325482548255e+04   5.703595969522e+13   9.138168192144e-03  
 4.326932693269e+04   5.698658597065e+13   9.130257649360e-03  
 4.328382838284e+04   5.693725613454e+13   9.122354138284e-03  
 4.329832983298e+04   5.688797014764e+13   9.114457652625e-03  
 4.331283128313e+04   5.683872797077e+13   9.106568186106e-03  
 4.332733273327e+04   5.678952956455e+13   9.098685732418e-03  
 4.334183418342e+04   5.674037488988e+13   9.090810285297e-03  
 4.335633563356e+04   5.669126390760e+13   9.082941838469e-03  
 4.337083708371e+04   5.664219657856e+13   9.075080385661e-03  
 4.338533853385e+04   5.659317286370e+13   9.067225920615e-03  
 4.339983998400e+04   5.654419272397e+13   9.059378437074e-03  
 4.341434143414e+04   5.649525612030e+13   9.051537928778e-03  
 4.342884288429e+04   5.644636301376e+13   9.043704389494e-03  
 4.344334433443e+04   5.639751336527e+13   9.035877812953e-03  
 4.345784578458e+04   5.634870713609e+13   9.028058192956e-03  
 4.347234723472e+04   5.629994428724e+13   9.020245523252e-03  
 4.348684868487e+04   5.625122477981e+13   9.012439797610e-03  
 4.350135013501e+04   5.620254857510e+13   9.004641009827e-03  
 4.351585158516e+04   5.615391563418e+13   8.996849153670e-03  
 4.353035303530e+04   5.610532591843e+13   8.989064222946e-03  
 4.354485448545e+04   5.605677938907e+13   8.981286211447e-03  
 4.355935593559e+04   5.600827600742e+13   8.973515112971e-03  
 4.357385738574e+04   5.595981573479e+13   8.965750921323e-03  
 4.358835883588e+04   5.591139853261e+13   8.957993630320e-03  
 4.360286028603e+04   5.586302436228e+13   8.950243233781e-03  
 4.361736173617e+04   5.581469318523e+13   8.942499725526e-03  
 4.363186318632e+04   5.576640496296e+13   8.934763099384e-03  
 4.364636463646e+04   5.571815965694e+13   8.927033349183e-03  
 4.366086608661e+04   5.566995722882e+13   8.919310468780e-03  
 4.367536753675e+04   5.562179764007e+13   8.911594451999e-03  
 4.368986898690e+04   5.557368085231e+13   8.903885292695e-03  
 4.370437043704e+04   5.552560682725e+13   8.896182984729e-03  
 4.371887188719e+04   5.547757552651e+13   8.888487521954e-03  
 4.373337333733e+04   5.542958691181e+13   8.880798898237e-03  
 4.374787478748e+04   5.538164094495e+13   8.873117107458e-03  
 4.376237623762e+04   5.533373758768e+13   8.865442143487e-03  
 4.377687768777e+04   5.528587680178e+13   8.857774000202e-03  
 4.379137913791e+04   5.523805854911e+13   8.850112671490e-03  
 4.380588058806e+04   5.519028279151e+13   8.842458151241e-03  
 4.382038203820e+04   5.514254949101e+13   8.834810433368e-03  
 4.383488348835e+04   5.509485860941e+13   8.827169511753e-03  
 4.384938493849e+04   5.504721010877e+13   8.819535380315e-03  
 4.386388638864e+04   5.499960395110e+13   8.811908032970e-03  
 4.387838783878e+04   5.495204009837e+13   8.804287463624e-03  
 4.389288928893e+04   5.490451851276e+13   8.796673666216e-03  
 4.390739073907e+04   5.485703915631e+13   8.789066634666e-03  
 4.392189218922e+04   5.480960199113e+13   8.781466362903e-03  
 4.393639363936e+04   5.476220697946e+13   8.773872844877e-03  
 4.395089508951e+04   5.471485408348e+13   8.766286074526e-03  
 4.396539653965e+04   5.466754326547e+13   8.758706045812e-03  
 4.397989798980e+04   5.462027448758e+13   8.751132752666e-03  
 4.399439943994e+04   5.457304782068e+13   8.743566206446e-03  
 4.400890089009e+04   5.452586301039e+13   8.736006366394e-03  
 4.402340234023e+04   5.447872012738e+13   8.728453243831e-03  
 4.403790379038e+04   5.443161913390e+13   8.720906832712e-03  
 4.405240524052e+04   5.438455999252e+13   8.713367127038e-03  
 4.406690669067e+04   5.433754266564e+13   8.705834120786e-03  
 4.408140814081e+04   5.429056711574e+13   8.698307807945e-03  
 4.409590959096e+04   5.424363330543e+13   8.690788182522e-03  
 4.411041104110e+04   5.419674119723e+13   8.683275238514e-03  
 4.412491249125e+04   5.414989075372e+13   8.675768969927e-03  
 4.413941394139e+04   5.410308193757e+13   8.668269370776e-03  
 4.415391539154e+04   5.405631471140e+13   8.660776435076e-03  
 4.416841684168e+04   5.400958903793e+13   8.653290156852e-03  
 4.418291829183e+04   5.396290487988e+13   8.645810530131e-03  
 4.419741974197e+04   5.391626220003e+13   8.638337548951e-03  
 4.421192119212e+04   5.386966096113e+13   8.630871207343e-03  
 4.422642264226e+04   5.382310112603e+13   8.623411499354e-03  
 4.424092409241e+04   5.377658265761e+13   8.615958419039e-03  
 4.425542554255e+04   5.373010551866e+13   8.608511960435e-03  
 4.426992699270e+04   5.368366967222e+13   8.601072117621e-03  
 4.428442844284e+04   5.363727508118e+13   8.593638884649e-03  
 4.429892989299e+04   5.359092170854e+13   8.586212255594e-03  
 4.431343134313e+04   5.354460951733e+13   8.578792224532e-03  
 4.432793279328e+04   5.349833847058e+13   8.571378785538e-03  
 4.434243424342e+04   5.345210853137e+13   8.563971932699e-03  
 4.435693569357e+04   5.340591966283e+13   8.556571660106e-03  
 4.437143714371e+04   5.335977182809e+13   8.549177961854e-03  
 4.438593859386e+04   5.331366499030e+13   8.541790832036e-03  
 4.440044004400e+04   5.326759911272e+13   8.534410264768e-03  
 4.441494149415e+04   5.322157415858e+13   8.527036254158e-03  
 4.442944294429e+04   5.317559009119e+13   8.519668794327e-03  
 4.444394439444e+04   5.312964687376e+13   8.512307879382e-03  
 4.445844584458e+04   5.308374446971e+13   8.504953503459e-03  
 4.447294729473e+04   5.303788284235e+13   8.497605660684e-03  
 4.448744874487e+04   5.299206195516e+13   8.490264345203e-03  
 4.450195019502e+04   5.294628177153e+13   8.482929551152e-03  
 4.451645164516e+04   5.290054225485e+13   8.475601272665e-03  
 4.453095309531e+04   5.285484336875e+13   8.468279503914e-03  
 4.454545454545e+04   5.280918507668e+13   8.460964239044e-03  
 4.455995599560e+04   5.276356734221e+13   8.453655472217e-03  
 4.457445744574e+04   5.271799012891e+13   8.446353197598e-03  
 4.458895889589e+04   5.267245340047e+13   8.439057409369e-03  
 4.460346034603e+04   5.262695712049e+13   8.431768101696e-03  
 4.461796179618e+04   5.258150125269e+13   8.424485268770e-03  
 4.463246324632e+04   5.253608576080e+13   8.417208904777e-03  
 4.464696469647e+04   5.249071060851e+13   8.409939003900e-03  
 4.466146614661e+04   5.244537575962e+13   8.402675560342e-03  
 4.467596759676e+04   5.240008117801e+13   8.395418568311e-03  
 4.469046904690e+04   5.235482682745e+13   8.388168022006e-03  
 4.470497049705e+04   5.230961267182e+13   8.380923915638e-03  
 4.471947194719e+04   5.226443867508e+13   8.373686243434e-03  
 4.473397339734e+04   5.221930491130e+13   8.366455017260e-03  
 4.474847484748e+04   5.217421112433e+13   8.359230196078e-03  
 4.476297629763e+04   5.212915738817e+13   8.352011791743e-03  
 4.477747774777e+04   5.208414366680e+13   8.344799798485e-03  
 4.479197919792e+04   5.203916992435e+13   8.337594210555e-03  
 4.480648064806e+04   5.199423612478e+13   8.330395022181e-03  
 4.482098209821e+04   5.194934223239e+13   8.323202227640e-03  
 4.483548354835e+04   5.190448821124e+13   8.316015821177e-03  
 4.484998499850e+04   5.185967402550e+13   8.308835797052e-03  
 4.486448644864e+04   5.181489963950e+13   8.301662149546e-03  
 4.487898789879e+04   5.177016501738e+13   8.294494872917e-03  
 4.489348934893e+04   5.172547012344e+13   8.287333961444e-03  
 4.490799079908e+04   5.168081492211e+13   8.280179409429e-03  
 4.492249224922e+04   5.163619937755e+13   8.273031211128e-03  
 4.493699369937e+04   5.159162345431e+13   8.265889360863e-03  
 4.495149514951e+04   5.154708711673e+13   8.258753852919e-03  
 4.496599659966e+04   5.150259032922e+13   8.251624681595e-03  
 4.498049804980e+04   5.145813305628e+13   8.244501841203e-03  
 4.499499949995e+04   5.141371526241e+13   8.237385326056e-03  
 4.500950095010e+04   5.136933691214e+13   8.230275130470e-03  
 4.502400240024e+04   5.132499797007e+13   8.223171248774e-03  
 4.503850385039e+04   5.128069840077e+13   8.216073675292e-03  
 4.505300530053e+04   5.123643816882e+13   8.208982404347e-03  
 4.506750675068e+04   5.119221723892e+13   8.201897430285e-03  
 4.508200820082e+04   5.114803557580e+13   8.194818747455e-03  
 4.509650965097e+04   5.110389314411e+13   8.187746350193e-03  
 4.511101110111e+04   5.105978990863e+13   8.180680232856e-03  
 4.512551255126e+04   5.101572583412e+13   8.173620389798e-03  
 4.514001400140e+04   5.097170088541e+13   8.166566815385e-03  
 4.515451545155e+04   5.092771502736e+13   8.159519503985e-03  
 4.516901690169e+04   5.088376822480e+13   8.152478449965e-03  
 4.518351835184e+04   5.083986055403e+13   8.145443665549e-03  
 4.519801980198e+04   5.079599175750e+13   8.138415109472e-03  
 4.521252125213e+04   5.075216191128e+13   8.131392793924e-03  
 4.522702270227e+04   5.070837098035e+13   8.124376713291e-03  
 4.524152415242e+04   5.066461892976e+13   8.117366861977e-03  
 4.525602560256e+04   5.062090572461e+13   8.110363234389e-03  
 4.527052705271e+04   5.057723132991e+13   8.103365824919e-03  
 4.528502850285e+04   5.053359571080e+13   8.096374627984e-03  
 4.529952995300e+04   5.048999883247e+13   8.089389638007e-03  
 4.531403140314e+04   5.044644066008e+13   8.082410849405e-03  
 4.532853285329e+04   5.040292115881e+13   8.075438256598e-03  
 4.534303430343e+04   5.035944029394e+13   8.068471854026e-03  
 4.535753575358e+04   5.031599803069e+13   8.061511636116e-03  
 4.537203720372e+04   5.027259433446e+13   8.054557597323e-03  
 4.538653865387e+04   5.022922917049e+13   8.047609732080e-03  
 4.540104010401e+04   5.018590250412e+13   8.040668034830e-03  
 4.541554155416e+04   5.014261430082e+13   8.033732500045e-03  
 4.543004300430e+04   5.009936452602e+13   8.026803122184e-03  
 4.544454445445e+04   5.005615314512e+13   8.019879895704e-03  
 4.545904590459e+04   5.001298012364e+13   8.012962815081e-03  
 4.547354735474e+04   4.996984542704e+13   8.006051874780e-03  
 4.548804880488e+04   4.992674902092e+13   7.999147069290e-03  
 4.550255025503e+04   4.988369087083e+13   7.992248393092e-03  
 4.551705170517e+04   4.984067094238e+13   7.985355840677e-03  
 4.553155315532e+04   4.979768920121e+13   7.978469406537e-03  
 4.554605460546e+04   4.975474561297e+13   7.971589085171e-03  
 4.556055605561e+04   4.971184014336e+13   7.964714871083e-03  
 4.557505750575e+04   4.966897275813e+13   7.957846758785e-03  
 4.558955895590e+04   4.962614342300e+13   7.950984742786e-03  
 4.560406040604e+04   4.958335210375e+13   7.944128817603e-03  
 4.561856185619e+04   4.954059887855e+13   7.937278995757e-03  
 4.563306330633e+04   4.949788348884e+13   7.930435235827e-03  
 4.564756475648e+04   4.945520601257e+13   7.923597550300e-03  
 4.566206620662e+04   4.941256641562e+13   7.916765933708e-03  
 4.567656765677e+04   4.936996466394e+13   7.909940380597e-03  
 4.569106910691e+04   4.932740072355e+13   7.903120885522e-03  
 4.570557055706e+04   4.928487467291e+13   7.896307461055e-03  
 4.572007200720e+04   4.924238625322e+13   7.889500065731e-03  
 4.573457345735e+04   4.919993554286e+13   7.882698712107e-03  
 4.574907490749e+04   4.915752250790e+13   7.875903394748e-03  
 4.576357635764e+04   4.911514711444e+13   7.869114108222e-03  
 4.577807780778e+04   4.907280932867e+13   7.862330847113e-03  
 4.579257925793e+04   4.903050911678e+13   7.855553606002e-03  
 4.580708070807e+04   4.898824644483e+13   7.848782379454e-03  
 4.582158215822e+04   4.894602127925e+13   7.842017162088e-03  
 4.583608360836e+04   4.890383358613e+13   7.835257948472e-03  
 4.585058505851e+04   4.886168333185e+13   7.828504733219e-03  
 4.586508650865e+04   4.881957048277e+13   7.821757510941e-03  
 4.587958795880e+04   4.877749500518e+13   7.815016276235e-03  
 4.589408940894e+04   4.873545686548e+13   7.808281023719e-03  
 4.590859085909e+04   4.869345603010e+13   7.801551748014e-03  
 4.592309230923e+04   4.865149246542e+13   7.794828443732e-03  
 4.593759375938e+04   4.860956613798e+13   7.788111105515e-03  
 4.595209520952e+04   4.856767701424e+13   7.781399727987e-03  
 4.596659665967e+04   4.852582506076e+13   7.774694305792e-03  
 4.598109810981e+04   4.848401024403e+13   7.767994833561e-03  
 4.599559955996e+04   4.844223253074e+13   7.761301305954e-03  
 4.601010101010e+04   4.840049188744e+13   7.754613717616e-03  
 4.602460246025e+04   4.835878828080e+13   7.747932063206e-03  
 4.603910391039e+04   4.831712167751e+13   7.741256337384e-03  
 4.605360536054e+04   4.827549204425e+13   7.734586534815e-03  
 4.606810681068e+04   4.823389946122e+13   7.727922668348e-03  
 4.608260826083e+04   4.819234366847e+13   7.721264696331e-03  
 4.609710971097e+04   4.815082474609e+13   7.714612631602e-03  
 4.611161116112e+04   4.810934266083e+13   7.707966468828e-03  
 4.612611261126e+04   4.806789737962e+13   7.701326202714e-03  
 4.614061406141e+04   4.802648886928e+13   7.694691827942e-03  
 4.615511551155e+04   4.798511709673e+13   7.688063339214e-03  
 4.616961696170e+04   4.794378202896e+13   7.681440731239e-03  
 4.618411841184e+04   4.790248363283e+13   7.674823998709e-03  
 4.619861986199e+04   4.786122187548e+13   7.668213136358e-03  
 4.621312131213e+04   4.781999672382e+13   7.661608138887e-03  
 4.622762276228e+04   4.777880814497e+13   7.655009001024e-03  
 4.624212421242e+04   4.773765610603e+13   7.648415717501e-03  
 4.625662566257e+04   4.769654068798e+13   7.641828301291e-03  
 4.627112711271e+04   4.765546163037e+13   7.635246710667e-03  
 4.628562856286e+04   4.761441901406e+13   7.628670958582e-03  
 4.630013001300e+04   4.757341280630e+13   7.622101039790e-03  
 4.631463146315e+04   4.753244297425e+13   7.615536949028e-03  
 4.632913291329e+04   4.749150948523e+13   7.608978681062e-03  
 4.634363436344e+04   4.745061230646e+13   7.602426230641e-03  
 4.635813581358e+04   4.740975140533e+13   7.595879592538e-03  
 4.637263726373e+04   4.736892674918e+13   7.589338761519e-03  
 4.638713871387e+04   4.732813830532e+13   7.582803732351e-03  
 4.640164016402e+04   4.728738604119e+13   7.576274499813e-03  
 4.641614161416e+04   4.724666992426e+13   7.569751058696e-03  
 4.643064306431e+04   4.720598992193e+13   7.563233403775e-03  
 4.644514451445e+04   4.716534611604e+13   7.556721548164e-03  
 4.645964596460e+04   4.712473824571e+13   7.550215450064e-03  
 4.647414741474e+04   4.708416639254e+13   7.543715122550e-03  
 4.648864886489e+04   4.704363052413e+13   7.537220560429e-03  
 4.650315031503e+04   4.700313072256e+13   7.530731776853e-03  
 4.651765176518e+04   4.696266672676e+13   7.524248729994e-03  
 4.653215321532e+04   4.692223861864e+13   7.517771432976e-03  
 4.654665466547e+04   4.688184636586e+13   7.511299880617e-03  
 4.656115611561e+04   4.684148993613e+13   7.504834067742e-03  
 4.657565756576e+04   4.680116929724e+13   7.498373989192e-03  
 4.659015901590e+04   4.676088441694e+13   7.491919639800e-03  
 4.660466046605e+04   4.672063526307e+13   7.485471014413e-03  
 4.661916191619e+04   4.668042180340e+13   7.479028107867e-03  
 4.663366336634e+04   4.664024400581e+13   7.472590915016e-03  
 4.664816481648e+04   4.660010183821e+13   7.466159430720e-03  
 4.666266626663e+04   4.655999526855e+13   7.459733649842e-03  
 4.667716771677e+04   4.651992426470e+13   7.453313567236e-03  
 4.669166916692e+04   4.647988879470e+13   7.446899177778e-03  
 4.670617061706e+04   4.643988882657e+13   7.440490476348e-03  
 4.672067206721e+04   4.639992432823e+13   7.434087457806e-03  
 4.673517351735e+04   4.635999526785e+13   7.427690117050e-03  
 4.674967496750e+04   4.632010161344e+13   7.421298448956e-03  
 4.676417641764e+04   4.628024333318e+13   7.414912448425e-03  
 4.677867786779e+04   4.624042039521e+13   7.408532110354e-03  
 4.679317931793e+04   4.620063276766e+13   7.402157429636e-03  
 4.680768076808e+04   4.616088041878e+13   7.395788401183e-03  
 4.682218221822e+04   4.612116343198e+13   7.389425038361e-03  
 4.683668366837e+04   4.608148154533e+13   7.383067299202e-03  
 4.685118511851e+04   4.604183484206e+13   7.376715197044e-03  
 4.686568656866e+04   4.600222329055e+13   7.370368726816e-03  
 4.688018801880e+04   4.596264685912e+13   7.364027883447e-03  
 4.689468946895e+04   4.592310551616e+13   7.357692661870e-03  
 4.690919091909e+04   4.588359922996e+13   7.351363057006e-03  
 4.692369236924e+04   4.584412796909e+13   7.345039063819e-03  
 4.693819381938e+04   4.580469170197e+13   7.338720677247e-03  
 4.695269526953e+04   4.576529051268e+13   7.332407910763e-03  
 4.696719671967e+04   4.572592413862e+13   7.326100722295e-03  
 4.698169816982e+04   4.568659266386e+13   7.319799125311e-03  
 4.699619961996e+04   4.564729605692e+13   7.313503114768e-03  
 4.701070107011e+04   4.560803428637e+13   7.307212685630e-03  
